apple_tweet_id,customer_tweet_id,customer_text,apple_reply_text,created_at
1552200,1552201,@AppleSupport,@480281 Let us help you with this. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,Sat Nov 04 00:05:34 +0000 2017
2580564,2580563,@AppleSupport It reacts much too slowly when entered. Only an update with troubleshooting will help,"@731416 Have you already updated to iOS 11.1.2? When you restart the iPhone, does Calculator performance improve? Are you accessing the Calculator from the Control Panel or the app on your Home screen when it's slow to open? Let us know in DM. https://t.co/GDrqU22YpT",Fri Nov 17 06:34:04 +0000 2017
511167,511168,@AppleSupport yes guys got the iPhone 6 and it’s froze up for 2hrs now can’t seem to reset it either 😩🤷🏻‍♂️ #help,@237487 We want to help get your iPhone up and running. Reach out via DM using the link below and tell us more about what's going on. https://t.co/GDrqU22YpT,Fri Dec 01 22:04:44 +0000 2017
1347759,1347760,"@AppleSupport hey, if i accidentally select a whole lot of imessages and press ""report as spam"", does this mean i now won't receive txts from those contacts? 😬",@434289 DM us using the link below. We'll look into this with you from there. https://t.co/GDrqU22YpT,Fri Oct 27 14:41:22 +0000 2017
1067777,1067778,"@AppleSupport I am having a lot freezing, phone shutting down and battery draining fast issues since updating to the iOS 11.03 😑😑",@363595 We're here to help you!  Please send us a DM and let's get started. https://t.co/GDrqU22YpT,Mon Oct 23 15:02:08 +0000 2017
1302377,1302378,@115858 Not allowing WiFi and blue tooth to be off is annoying af,@424364 Wi-Fi and Bluetooth toggles work a bit differently in iOS 11. This article has more information: https://t.co/vzVz37Hb6q,Fri Oct 27 00:30:26 +0000 2017
827907,827909,my phone hasn’t been the same since this update @115858,@317223 We can help. Are you experiencing any issues with your device?,Sun Oct 08 22:04:59 +0000 2017
103241,103239,@AppleSupport They came back thanks.,@138718 That's great to hear! Please do reach back out if we can be of any further assistance.,Thu Nov 30 17:58:41 +0000 2017
2862188,2862190,I need a new laptop. I’ve had a MacBook since high school but am open to something new. Any suggestions?,"@795103 Thanks for reaching out. Here's a great link that provides info and lets you compare our current MacBook, MacBook Air, and MacBook Pro models: 

https://t.co/LRKvmbjYGs",Mon Nov 27 22:40:46 +0000 2017
2053087,2053088,"@AppleSupport Got a strange email ""from you"" about a log on? Is this actual you?","@607177 Thanks for reaching out, we'd be happy to look into this with you. To start, DM us more information on the email you've received. https://t.co/GDrqU22YpT",Fri Oct 06 00:49:38 +0000 2017
1022593,1022594,"@AppleSupport iOS11 is SLOW for iPhone 5S (app launch &amp; keyboard lag) 

Please SIGN AGAIN iOS 10.3.3 or correct all these iOS11 bugs!!",@361976 We want to do all we can to help work towards a resolution. Use the link below to DM us. https://t.co/GDrqU22YpT,Sun Oct 22 22:36:17 +0000 2017
2082436,2082438,@115858 IOS 11 is so glitchy and broken. Please fix it ASAP.,@453339 What device are you having issues with and what issues are you experiencing? Let us know in DM so we can better assist. https://t.co/GDrqU22YpT,Tue Oct 10 18:27:23 +0000 2017
1552198,1552199,@AppleSupport I updated my phone and I still can’t see emojis,@480280 Let's look into this for you. Send us a DM with your exact iOS version to get started. https://t.co/GDrqU22YpT,Sat Nov 04 00:16:29 +0000 2017
1754082,1754084,@528323 @115858 Thanks. I️ or rather I’ll keep watching it until the fix comes thru.,@528322 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 16:19:34 +0000 2017
2376105,2376106,I got a new phone and my iMessage or FaceTime on my laptop won’t sync to my phone. HELP ☹️ @115858,@685363 Let's work on resolving this issue together. Congrats on your new iPhone. Did you restore from a backup to set up the device? DM the answer below. https://t.co/GDrqU22YpT,Tue Nov 14 02:40:15 +0000 2017
1368982,1368983,@AppleSupport ios 11.0.3 vey bad battery issues drains and turns off when 8 percent left,@184299  We're glad to help you with your battery issue. Let us know in DM which iPhone you are using. https://t.co/GDrqU22YpT,Fri Oct 27 21:44:40 +0000 2017
211213,211214,@AppleSupport is there any sort of warranty on the leather iphone cases?,@166034 We'd be happy to look into the options available to you. Send us a DM with the country you're located in. https://t.co/GDrqU22YpT,Wed Oct 04 18:33:15 +0000 2017
582766,582767,When @115858 has dragged you through several conversations and a trip to the Apple store and your phone works worse than before. How about just REPLACE MY PHONE https://t.co/jIpGJmDsFb,@257412 We want to help. Please send us a DM including more information about what's going on with your iPhone. https://t.co/GDrqU22YpT,Sun Dec 03 05:00:54 +0000 2017
2054416,2054417,"What is up w iOS 11 @AppleSupport? Battery life diminished, camera issues, lag issues w screen.  Disappointed.","@513382 Hey, we want you to enjoy the new update without issues. Send us a DM and we can look into this together. https://t.co/GDrqU22YpT",Thu Oct 05 04:18:33 +0000 2017
2552495,2552497,"@AppleSupport hello, with the recent app updates, names of couple apps have been wrongly changed(see facebook as Bayer, Tunein as Gmail etc.) Is there a way to manually change the names? https://t.co/jO8f5C2TT1",@725022 That's unexpected. We'd be happy to help. Have you tried restarting your iPhone to see if the names will correct?,Thu Nov 16 10:01:15 +0000 2017
1714810,1714812,@AppleSupport why can’t I use the letter i ???,@519347 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 02:22:43 +0000 2017
1620590,1620588,@AppleSupport Thank you for the response. Ver 11.0.3,@496675 We recommend updating the device to the latest version of iOS after backing up the device. Here is how: https://t.co/80YRnjDFDk.,Sun Nov 05 21:00:45 +0000 2017
1738852,1738853,@115858 @116333 why are my I’s turning into question marks?? how can a girl go on a political rant if it’s going to be riddled with errors🤬,"@524828 We'd be happy to take a closer look, DM us here and we'll see help in what ever way we can. https://t.co/GDrqU22YpT",Tue Nov 07 16:26:16 +0000 2017
429560,429559,@AppleSupport it seems the problem was with my service provider and it has now been resolved! Thank you for contacting me!,@217163 That's great news. Please reach out anytime!,Tue Oct 10 17:04:24 +0000 2017
2288771,2288772,@115858 FIX IOS11.1 I’m about to throw all of my apple products in the GD trash. It’s ridiculous,"@664944 We'd like to help. Let us know what issues you're experiencing, and also what type of device you're using in DM. We'll begin together there. https://t.co/GDrqU22YpT",Sun Nov 12 02:56:22 +0000 2017
409367,409368,"@115858 tech support just bricked my phone whereas before I just didn't get any cell service, I now officially have a brick","@212602 We'd be happy to look into this with you. Send us a DM, and we'll continue from there. https://t.co/GDrqU22YpT",Mon Oct 09 22:50:59 +0000 2017
2212946,2212947,@AppleSupport I can’t update my phone bc it says my iPhone is still backing up. It’s been a week,"@646744 Let's get to the bottom of this together. Meet up with us in DM, and we'll see what we can get going to allow you to complete that backup and update. https://t.co/GDrqU22YpT",Fri Nov 10 03:40:38 +0000 2017
1639011,1639012,"@AppleSupport Hi. I've had my iPhone for about a year and it's already unable to charge. Will you fix my problem, or make it worse?",@501171 We can happily help to get this resolved. Check out the link below for help with this issue: https://t.co/uqxquyfdn0,Tue Oct 17 07:09:40 +0000 2017
484497,484495,@AppleSupport  https://t.co/SwTQGDpjeL,"@230289 Great, we're glad to see your iPhone is up to date. We'd like to continue working with you on this, DM us and we'll go from there. https://t.co/GDrqU22YpT",Fri Dec 01 15:21:31 +0000 2017
2757470,2757468,"@AppleSupport Hello, it was via Control Center.",@736813 Thanks. Control Center works a bit different in iOS 11. Here's more information that can help: https://t.co/vzVz37YMv0 Send us a DM if you have any questions. https://t.co/GDrqU22YpT,Tue Nov 21 03:40:52 +0000 2017
428751,428749,@AppleSupport When I try making a call it won’t go through. When it does go through I can’t hear anything,"@216977 What type of iPhone are you using, and may we know the exact iOS 11 version that's installed? Settings &gt; General &gt; About.",Tue Oct 10 15:45:30 +0000 2017
2889444,2889445,"@AppleSupport @116333 @797 since ios11 update I started hating my Iphone 6 .. it hangs, stops and what not .. contact me",@801122 This is certainly not the behavior we want you to experience. We want to help! Could you DM us which iOS 11 version you're using? Here's a link to help locate your iOS version: https://t.co/ZTw54HL4Rm We look forward to speaking with you soon. https://t.co/GDrqU22YpT,Tue Nov 28 07:54:57 +0000 2017
1214509,1214510,"Getting a weird bug when if my macbook is connected to my UE boom, facetime crashes when I begin a call @AppleSupport @24636",@405016 We'd like to help. Does FaceTime work without issue when the MacBook isn’t connected to any peripheral devices?,Wed Oct 25 16:03:44 +0000 2017
652208,652207,@AppleSupport Nope that doesn’t make a difference :( same error as before.,"@275090 Thanks trying that step. Next, let’s attempt to diagnose the problem by running a diagnostic test: https://t.co/ARmQ2Wcq04",Tue Oct 10 20:07:18 +0000 2017
34701,34703,@115858 My Q was: How was the delivery date in the cart 2 wks earlier than what’s on my receipt? #ServiceRecovery #SupplyChain #1standlastpreorder,@123527 Our Online Store team is best suited to help you with your order. You can reach them here:  https://t.co/8yjRd1Xo0i,Wed Nov 01 07:55:15 +0000 2017
2060145,2060147,@AppleSupport Why does my 2011 Kia Picanto’s dock no longer work with my iPhone since the iOS 11 update? Just spent 2 hours trying. 😑,@407114 We can take a look at what's happening. Have you tried restarting your iPhone already? DM us with the answer. https://t.co/GDrqU22YpT,Sat Oct 07 11:46:59 +0000 2017
1221032,1221033,@AppleSupport please help. I'm out of storage on my phone but my computer says I'm not https://t.co/HUCLvb6rKm,@406502 DM us using the link below. We'll look into this issue with you from there. https://t.co/GDrqU22YpT,Wed Oct 25 14:32:09 +0000 2017
188141,188142,Chateada com a @115858,"@160145 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Wed Oct 04 04:05:40 +0000 2017
1605579,1605581,@AppleSupport what are these boxes I️ keep seeing?,@492521 Thanks for reaching out. We have this workaround for you: https://t.co/sDSg93LaFu,Sat Nov 04 22:20:34 +0000 2017
2578667,2578666,@AppleSupport No it might just take super long but didn’t see any of the data transferring :/ could I dm you guys?,@731058 No problem. Let's look into this further via DM. https://t.co/GDrqU22YpT,Fri Nov 17 00:40:03 +0000 2017
437017,437020,@AppleSupport my IMessage Not working,"@218782 What's going on with iMessage, exactly? Are you unable to activate it or unable to send/receive? Let us know and we'll help.",Tue Oct 10 16:11:31 +0000 2017
2890681,2890683,"@AppleSupport hey there, what do I️ need to do to fix the question mark in a box and exclamation point that pops up when I️ use the “I️” word?? #QTA",@801398 A recent update should resolve this issue for you. Be sure to back up and then update: https://t.co/80YRnjDFDk Still having issues? Send us a DM. https://t.co/GDrqU22YpT,Tue Nov 28 11:34:09 +0000 2017
2476133,2476134,Mi celular ya está muriendo porque si apenas lleva 1 año 😭😭😭 @AppleSupport,@707820 : We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Wed Nov 15 06:17:46 +0000 2017
2896151,2896152,"@115858 Thank, my iPhone is totally screwed and bugged since the last update.
Maybe I must back to Android",@802525 We can look into any issues you're experiencing with you. We want to be sure you can use your iPhone as you'd expect. Send us a DM and let us know what's happening specifically. https://t.co/GDrqU22YpT,Tue Nov 28 16:20:18 +0000 2017
1445509,1445510,"Hey, @115858. Y’all slipping with all these boxes and question marks. I did the update. What else do you want from me?",@455427 We're here for you. DM us the iPhone you're using and we'll go from there. https://t.co/GDrqU22YpT,Thu Nov 02 14:06:12 +0000 2017
2509402,2509400,@AppleSupport Where is the blue button? for some reason I don’t see it on the list of episodes,"@715351 Always happy to help.  Once the podcast has played, it will appear under the section titled ""Recently Played"" with a check next to the episode played.",Wed Nov 15 22:56:11 +0000 2017
1149877,1149878,Is anyone facing the problem where ur iPhone rear camera taking blurry images? @AppleSupport #iPhone7 @135834 @135833 @210259,"@390591 Hey there. We'd like to help out. Does this happen with only one app, or multiple apps that access the camera?",Sun Oct 15 17:08:34 +0000 2017
2855294,2855295,"Soooo why exactly do you feel the need to randomly delete things? Such as, text messages, at this current moment in time ... @AppleSupport if I wanted them gone I'd delete them myself.",@793671 That is not expected behavior. Which device is this happening on a Mac or iOS device? Are you missing all messages or a specific one?,Mon Nov 27 20:52:43 +0000 2017
2605276,2605277,"@AppleSupport minha bateria acaba em questão de 2/3 horas de uso, isso não é possível","@737126 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Mon Oct 30 20:16:28 +0000 2017
1296292,1296293,@AppleSupport Already sent u a dm,@422990 Thank you. We have received your DM's. We will work with you there.,Thu Oct 26 20:57:40 +0000 2017
2273961,2273962,@115858 when are you guys gonna fix this 🤬 I️ 👈🏽👈🏽👈🏽,@661416 We want to help. Which version of iOS do you have installed on your device? You'll see this in Settings &gt; General &gt; About.,Sat Nov 11 01:33:39 +0000 2017
584827,584828,"@AppleSupport hey guys, is anyone aware of the bug on iOS 11.x when lockscreen displays nothing but background? Has been there since 11.0, still there with 11.2. I'm on iPhone 7+",@258022 We appreciate you bringing this to our attention and want to look into it a bit more. Keeping things updated is a great step. Let's meet up in DM to continue. https://t.co/GDrqU22YpT,Sun Dec 03 07:29:33 +0000 2017
151561,151562,@AppleSupport My iPhone X was delivered this morning. Four hours later my initial giddiness has been replaced with utter frustration as it won't get past the iOS 11.1.2 update install and verification. WTF is wrong here Apple? The worst iPhone install experience possible!,"@150619 Certainly not the experience we want you to have with your new iPhone X! Reach out to us via DM and let us know exactly what is currently displayed on the screen, then we can help out from there. https://t.co/GDrqU22YpT",Fri Nov 24 14:01:17 +0000 2017
1489567,1489569,@AppleSupport possible de fixer le bug du clavier ralenti depuis la dernière mise à jour c’est horrible !!!!,@465971 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Mon Oct 16 22:07:14 +0000 2017
2146613,2146614,@AppleSupport please fix the iOS bugs thank you,"@631019 Let us know via DM what the bugs are that you are experiencing, then we can take a look in to this with you from there. https://t.co/GDrqU22YpT",Wed Nov 08 15:52:16 +0000 2017
1276356,1276357,"Speakerphone on iOS11 sometimes doesn’t work, have to do hard reset to get it back again. Anyone else have the same issue? @AppleSupport",@418760 We'd like to help out. Could you Direct Message us and let us know what device you're using? https://t.co/GDrqU22YpT,Thu Oct 26 14:20:13 +0000 2017
1767401,1767402,@115858 @AppleSupport https://t.co/FLrV3U2DB4,@531446 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 21:24:35 +0000 2017
1995372,1995373,"There’s something wrong w/ the new update of iOS 11.1, certain apps doesn’t function well and unable to update #Apple @115858 @AppleSupport","@590026 We’d like to understand more about this. DM us some details, tell us which country you're in, and we’ll take it from there. https://t.co/GDrqU22YpT",Fri Nov 03 05:27:10 +0000 2017
1691698,1691700,"@115858, NO TENGO DISPOSITIVOS BLUETOOTH NI ACCESORIOS! Me estresa cada vez que abro la AppStore y aparece esto. https://t.co/MKAYiABVtb",@513506 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Mon Nov 06 18:57:56 +0000 2017
656292,656293,"@AppleSupport No, it's every app. Everything crashes and shuts down it just finally got to my favorite game, Skullgirls.",@276140 Let's look into that further. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Wed Nov 22 22:38:25 +0000 2017
1327368,1327370,Kurioses Problem mit High Sierra: Mein  Brother P-Touch Software dreht beim Druck Text nicht korrekt. Irgendwer eine Idee? @AppleSupport,@363612 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Sat Nov 25 21:06:41 +0000 2017
862765,862764,@AppleSupport The process has been stuck in this step since 5pm local time yesterday. https://t.co/gRNruJpheB,@312402 We'd love to assist you with this. Is your computer connected to a reliable internet connection?,Sat Oct 14 04:08:47 +0000 2017
1828425,1828426,@AppleSupport @11930 worst customer service at Ghatkopar Mumbai store,"@548730 We would like to hear the details of your Apple Retail Store experience.  Please send us a DM, so we can take a look https://t.co/GDrqU22YpT",Tue Oct 17 09:29:28 +0000 2017
2456180,2456181,Apple really out here making me think my phone bout to stop working with the constant crashing of apps and my phone just going black at random intervals in the day ... GET YOUR LIFE @115858,@618666 We want to help get your iPhone running at 100% again. DM us details on what exactly you are seeing happen and we'll do all we can to assist. https://t.co/GDrqU22YpT,Wed Nov 15 03:42:42 +0000 2017
1876964,1876965,i hate #IOS11 it gets my phone to steaming hot &amp; runs my battery down so got damn quickly @115858,@560298 We'd love to gather more details about these issues since updating. Meet us over in DM with which model iPhone you have. https://t.co/GDrqU22YpT,Sun Oct 22 04:41:42 +0000 2017
2532851,2532848,@AppleSupport But thank you for caring :D,@720792 We're always eager to help. We're glad this is resolved for you and we hope you have a great day!,Mon Oct 30 12:31:39 +0000 2017
1944236,1944234,@AppleSupport I just created a QT video and I am trying to save it to my iPhone from my desktop computer and to have it saved to my Photos,"@577995 The video will need to be formatted for iPhone, then exported. Learn more about how to do that here:  https://t.co/qq3thtcbRW",Wed Oct 18 16:38:53 +0000 2017
1913959,1913960,@AppleSupport 6s iPhone turned slow post IOS11 can I downgrade it to IOS 10 ??,@408117 that's not what we'd expect you to experience. DM us some details on what you've been seeing and we'll continue from there. https://t.co/GDrqU22YpT,Wed Oct 25 20:12:06 +0000 2017
2300388,2300389,I updated my phone &amp; im still having the I problem 😑😑😑 WTF @115858,@667665 We'll get this figured out. Send us a DM and let us know the iOS version you're seeing in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,Sun Nov 12 12:20:28 +0000 2017
1813362,1813363,@AppleSupport my new iPhone 8plus won’t show up on my Mac! I followed all troubleshooting online &amp;nothing. It was working but not anymore.,@251553 We'll be happy to take a closer look at what's happening. Are you trying to connect your iPhone to iTunes? Let us know via DM. https://t.co/GDrqU22YpT,Sun Oct 15 03:20:34 +0000 2017
1412590,1412591,@AppleSupport I do not wish to download a 3rd party app and give a company my call data. I need Apple to have a solution.,"@448257 Apple values your privacy, so we also offer a way to block callers individually. Here's a guide: https://t.co/rYxZGDk3Lz",Thu Nov 02 00:38:02 +0000 2017
2025000,2025001,"@AppleSupport that bug with the letter ""I"" is now happening with the letter ""O"" as well..",@598862 We'd like to help with this. Can you send us a DM letting us know what apps this is happening in? Is your iOS updated? https://t.co/GDrqU22YpT,Mon Nov 06 15:18:18 +0000 2017
1599697,1599698,@115858 give me an explanation why errytime I️ type “I️” you change it to some freaky shit,@491214 We these tips for a workaround: https://t.co/qODbOsp4wz Let us know if this helps in DM. https://t.co/GDrqU22YpT,Sun Nov 05 01:46:11 +0000 2017
1786949,1786950,@115858 my phone doesn't work w wifi or data rn what the fuck,@536848 We'd Like to look into what's going on with your internet connectivity. Send us a DM and we'll sort this out together. https://t.co/GDrqU22YpT,Wed Oct 11 15:53:49 +0000 2017
587085,587083,@AppleSupport I've tried this but I'm still getting the tap when I do things like swipe up to where the controls are,"@258660 If you have those all off, there should not be any further Haptic response from actions.  Was your iPhone restarted after taking that step? Have you activated any of the Vision Accessibility options, perhaps?",Sun Dec 03 15:20:55 +0000 2017
2299677,2299678,"@115858 your new update is terrible. my 7+ is literally going to shambles. my internet, apps, phone calls etc hardly work.",@667470 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Thu Oct 19 20:16:02 +0000 2017
2301485,2301483,@AppleSupport Looking forward to the iphone X already ordered and awaiting delivery bij @397115....,"@667931 Correct, to disable Wi-Fi or Bluetooth open Settings. More information can be found here: https://t.co/G7BHuQnDS6",Sun Nov 12 18:13:54 +0000 2017
1835910,1835911,My phone keeps hanging even if it’s not that old yet and still has a lot of memory ever since ios11.3!!!!!!! I’m so mad at you!!!! @115858,"@550545 We want to help get your iPhone working properly. To provide the best support, use the following link to join us in a DM. https://t.co/GDrqU22YpT",Wed Oct 18 15:31:35 +0000 2017
2621143,2621144,"@740617 @AppleSupport They need to fix whatever causing everything to spaz! iPhone, iPad, Apple Watch, MacBook! Everything spazzing","@339855 Let us know via DM the issues that you're experiencing with this, then we can help out from there. https://t.co/GDrqU22YpT",Fri Nov 17 14:11:28 +0000 2017
1962414,1962415,"I️ realize the irony of a genius tweeting this, but have you seen this? @AppleSupport cleared keyboard dictionary and restarted device. https://t.co/Ux9NFI0iiz",@581904 You're in the right place for help. Tell us a little more about what's going on in a DM and we'll continue there. https://t.co/GDrqU2kzhr,Tue Oct 31 00:03:31 +0000 2017
1159409,1159412,"@115858 @AppleSupport yellow minimize button disappears on MacOS , weird bug. Apparently 8+ years old?! https://t.co/0Bd1R6RwNp fix your OS!",@234108 We can assist you. We recommend restarting in Safe Mode and checking to see if th issue persists: https://t.co/PQ4LSYhUTY,Tue Oct 24 16:07:12 +0000 2017
1828941,1828942,@548871 @AppleSupport Experiencing same issue. What is “AID UPS”? Have to do a hard reset of my phone every day for it to start drawing from the battery case.,@548870 We'd be happy to help with these issues. DM us which model iPhone you have and will continue support with you there. https://t.co/GDrqU22YpT,Tue Oct 17 13:37:55 +0000 2017
1788167,1788168,iOS 11 ruined my iPhone. Thanks @AppleSupport @115858,@282384 We certainly want you to enjoy your device and iOS 11. Reach out to us in DM &amp; tell us more about what's going on. https://t.co/GDrqU22YpT,Thu Oct 12 15:59:33 +0000 2017
1473368,1473369,@AppleSupport every time I️ type a certain letter the outcome is a question mark what’s going on ?,@462007 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Fri Nov 03 00:10:15 +0000 2017
1530023,1530024,@AppleSupport Is this happening to anyone else or am eye the only one?? Eye’m asking for a friend lmao,"@474858 Hello, Clara, we'd like to work with you on this, DM us and we'll get started. https://t.co/GDrqU22YpT",Fri Nov 03 15:11:42 +0000 2017
1202841,1202843,@AppleSupport I assume this is trash?! https://t.co/suv2tzWMwm,@402587 This would be a phishing attempt. You can read more on that here: https://t.co/6Ye6EtSytB,Wed Oct 25 09:09:59 +0000 2017
2404960,2404961,@AppleSupport I need after sales support. I have a case opened for the past 2 to 3 weeks with no fix. I am not happy with the level of support and I am a frustrated it customer bought a product a month ago that become out of production 10 days after me buying it. series 2 watch!,@691749 We'd be happy to look into this with you. DM us and we'll get started there. https://t.co/GDrqU22YpT,Tue Nov 14 10:56:25 +0000 2017
1596047,1596048,"@AppleSupport Hey, I would like to buy iPhone X next week. Is it possible?",@388822 Our Online Store team would love to help you with purchasing options. Reach them here: https://t.co/8yjRd1Xo0i,Sat Nov 04 18:14:00 +0000 2017
1626155,1626156,I noticed that ios 11.03 is draining my ipad so fast. @AppleSupport,@497957 We understand how vital the battery is. Please follow the guidance here and let us know the result: https://t.co/TpjqFp3jxD,Tue Oct 17 03:37:23 +0000 2017
967944,967945,@115858 my battery decreased by 50% in 1.5 hours using iOS 11 WITH low battery mode. It never did that while using the last updates. Fix this,@349768 We can offer some assistance. Send us a DM with which device you are using and we'll go from there. https://t.co/GDrqU22YpT,Wed Oct 11 16:00:44 +0000 2017
480568,480569,What is the problem with @115858 why do my texts always seem to read that “ I️ love I.T”,@229208 It's important that all features of your iPhone work great and we're happy to help. Would you please let us know which version of iOS version you currently have installed? This is located in Settings &gt; General &gt; About.,Fri Dec 01 04:49:33 +0000 2017
2924684,2924685,"Dear @115858,
This new update sucks! I literally can’t see anything on my lock screen but my background picture. No notification. No time. No date. Nothing. This shit is getting old. 😒😒",@809271 We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.1.2 downloaded? https://t.co/GDrqU22YpT,Wed Nov 29 02:42:28 +0000 2017
2853837,2853838,@115858 un iPhone 6 avec une màj 11.0.2 qui après une nuit de charge à 100% est à 80% juste en l’allumant et est à 53% de batterie après avoir consulté ces mails le tout en 8min...bah ça devient un fixe : allez mon prochain smartphone ne sera pas un iPhone !!,@793340 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Mon Nov 27 20:26:56 +0000 2017
1924508,1924509,@115858 what the fuck did y’all do to my phone,@572845 We want you to be able to use your iPhone. DM us more details here: https://t.co/GDrqU22YpT,Tue Nov 07 16:35:59 +0000 2017
1999029,1999030,@AppleSupport having problems with my new iPhone 8 Plus when receiving and making calls. Person on the other end can’t hear me properly,@591069 Let's get to the bottom of that! Which version of iOS do you have installed? You can find that in Settings &gt; General &gt; About.,Thu Nov 02 16:07:12 +0000 2017
1648429,1648430,@AppleSupport Thanks :),@503591 You're welcome. Have a great day!,Sun Nov 05 19:41:42 +0000 2017
2017203,2017204,@115858 @AppleSupport please fix the damn capital “i” issue. it’s been like 4 days at least.,@596547 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,Sun Nov 05 19:16:30 +0000 2017
1513909,1513910,Erm boys it won’t let me play it 😟😟😭😭 @62210 @115948 @AppleSupport I brought it and this happened 😭😭 https://t.co/pKXchsK70s,@471277 We want to help you enjoy your new album. Join us in DM and we'll look into this together. https://t.co/GDrqU22YpT,Mon Oct 16 23:52:36 +0000 2017
1637091,1637092,@115858 @AppleSupport WHY DO I SEE QUESTION MARKS &amp; SYMBOLS WHERE “I” SHOULD BE. I’m just trying to support @500695 over here. https://t.co/BXTcgaAqVE,@500694 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Sun Nov 05 19:22:30 +0000 2017
1548773,1548774,Hey @applesupport mine is doing the same thing! https://t.co/LgAQaoDe3p,"@479436 Which device and iOS version are you using? Check Settings &gt; General &gt; About, and let us know in DM. https://t.co/GDrqU22YpT",Fri Nov 03 22:27:46 +0000 2017
1533786,1533787,"@AppleSupport my drafts vs when I️ tweet, why the weird autocorrect? I️ changed the text replacement in my settings https://t.co/6B39yk802s","@475670 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist.",Fri Nov 03 19:31:28 +0000 2017
2585616,2585617,@AppleSupport my phone overheated https://t.co/XLsDVCP5sC,"@254445 We'd certainly like to look into this with you. Please send us a DM, and we'll look into this further. https://t.co/GDrqU2kzhr",Thu Nov 16 23:43:17 +0000 2017
2438207,2438209,@AppleSupport hi have an Apple desktop locked on opening screen have tried cmd R but can not get it to break help https://t.co/PMaIGk5bjf,@699382 We'll do everything we can to assist. Have you tried Internet Recovery (Command + Option + R)?,Sun Oct 29 15:59:51 +0000 2017
1222675,1222674,@AppleSupport Hope the next update will be as simple as iOS 10 particularly on this issue. Please take this feedback and improve battery life as well,"@406905 We appreciate your feedback, and welcome it here: https://t.co/eTPVYVFyd8",Wed Oct 25 18:51:24 +0000 2017
1880735,1880736,I’ve never known an iPhone crash so much at the minute. Battery draining like mad too 😡😡 @115858 @AppleSupport sort it out,@561303 Let's take a look at this together. Have you already updated to iOS 11.0.3? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT,Sat Oct 21 08:31:42 +0000 2017
2741944,2741945,@AppleSupport iPhone 6s+ 11.1.1 https://t.co/Qd038CQIvj,@688650 We'd be more than happy to take a look for you. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,Mon Nov 20 17:57:55 +0000 2017
2633392,2633390,"@AppleSupport Just wonder if the max on the control center is 9. All the devices appear in homekit 12 in total, but I only see 9 in control center","@303128 You're correct, only 9 are controllable in the Control Center. You can provide feedback about this here: https://t.co/eTPVYVFyd8",Tue Oct 31 00:51:56 +0000 2017
1668821,1668822,@AppleSupport what’s up with this whole I️ when I️ type in the letter “l”,@508174 We'd be happy to touch base on this with you. DM us the version of the iOS you're running using the link below to get started. https://t.co/GDrqU22YpT,Fri Nov 03 20:43:07 +0000 2017
1658293,1658294,@AppleSupport I can’t open my messages app on iPhone X iOS 11.1 please help,@502579 Hi there. We have your DM and will be responding there to help. Thank you.,Mon Nov 06 03:09:17 +0000 2017
53595,53593,@AppleSupport Thanks so much but I think it’s not suitable for my case. I’m trying to know if I could use an iCloud email alias as my Apple ID (1 of 2),"@128115 You can’t use an alias to sign in to https://t.co/tmRhWEkIq4, and you can’t use an alias to create a separate Apple ID.",Wed Nov 01 22:14:46 +0000 2017
