tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,conversation_root_id
825116,316512,True,Fri Oct 13 00:46:59 +0000 2017,@AppleSupport You said you wanted to help but I’m over here waiting for a response lmao,,825114,825115
825113,316513,True,Fri Oct 13 00:53:18 +0000 2017,@AppleSupport @316512 IPhone 5s,,825112,825115
825911,316706,True,Fri Oct 13 01:03:07 +0000 2017,.@115858 some iOS11 issues: random words get automatically capitalized when I’m typing in iMessage. Literally just had “pizza” corrected 4 me,825909,,825911
825909,316706,True,Fri Oct 13 01:03:52 +0000 2017,"@115858 My phone constantly switches WiFi networks on its own. I’ll select one, lock my phone after a min, unlock, and it’s on a different network",825907,825911,825911
825907,AppleSupport,False,Fri Oct 13 01:09:30 +0000 2017,@316706 Maybe we can help clear some of these issues. What is the exact iOS version you're running? Which iPhone are you using?,825908,825909,825911
825908,316706,True,Fri Oct 13 01:10:28 +0000 2017,@AppleSupport 11.0.2 on iPhone 6 Plus,825910,825907,825911
825910,AppleSupport,False,Fri Oct 13 01:21:55 +0000 2017,"@316706 Let's update to our latest iOS, 11.0.3. Just make sure you've got a good backup first. DM us if that doesn't help. https://t.co/GDrqU22YpT",,825908,825911
827140,317027,True,Fri Oct 13 01:41:52 +0000 2017,@AppleSupport Wait nvm I fixed it lol,827139,827141,827142
827139,AppleSupport,False,Fri Oct 13 01:58:32 +0000 2017,@317027 That's awesome! Let us know if we can help in the future.,,827140,827142
827142,317027,True,Thu Oct 12 23:51:14 +0000 2017,"Hey, @115858 my freaking twitter app doesn’t work and neither does my Netflix app so I have to go online to use it... please help me https://t.co/cqqxW6vVOq",827141,,827142
827141,AppleSupport,False,Thu Oct 12 23:57:28 +0000 2017,@317027 We'd be glad to look at this. Which software version are you running?,827140,827142,827142
829580,317559,True,Sun Oct 08 22:42:53 +0000 2017,"@115858 me siento indignada con las nuevas actualizaciones que estais sacando.
Vais a solucionar el problema ya?",829579,,829580
829579,AppleSupport,False,Sun Oct 08 23:48:00 +0000 2017,@317559 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,,829580,829580
831759,261509,True,Mon Oct 09 00:33:31 +0000 2017,"Hey @AppleSupport why I can’t do anything with the videos at the Home Videos folder? ( this is very, very frustrating)",831758,,831759
831758,AppleSupport,False,Mon Oct 09 01:07:06 +0000 2017,@261509 We'd like to help. DM us what software version you're on. https://t.co/GDrqU2kzhr,,831759,831759
8317,AppleSupport,False,Mon Nov 06 01:04:28 +0000 2017,@117460 You're very welcome! Please feel free to reach out to us again if you need any more help. Have a great day!,,8315,8321
8321,117460,True,Sun Nov 05 15:08:44 +0000 2017,I️ can’t believe that @115858 &amp; @AppleSupport has not fixed the vowel text issue. It’s very annoying and takes extra time to write something👎,8320,,8321
8320,117460,True,Sun Nov 05 15:11:28 +0000 2017,@115858 @AppleSupport iOS 11.1 should never been released. So many bugs. The statusbar randomly disappears in Facebook app,8319,8321,8321
8319,AppleSupport,False,Sun Nov 05 19:03:30 +0000 2017,@117460 We'd like to look into the trouble you're having. Does this only occur in the Facebook app?,8318,8320,8321
8318,117460,True,Sun Nov 05 20:01:03 +0000 2017,@AppleSupport No imessage as well I️,8316,8319,8321
8316,117460,True,Sun Nov 05 20:01:15 +0000 2017,@AppleSupport  https://t.co/Pk9RhMiLjh,8314,8318,8321
8314,AppleSupport,False,Sun Nov 05 23:08:31 +0000 2017,@117460 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,8315,8316,8321
8315,117460,True,Sun Nov 05 23:11:44 +0000 2017,@AppleSupport Thank you,8317,8314,8321
834500,318714,True,Mon Oct 09 02:21:30 +0000 2017,"My iPhone 7 has decided to scroll, toggle, press keys ALL BY ITSELF @AppleSupport good thing we have the screen recording to capture this https://t.co/9T6LbfOM6O","834501,834498",,834500
834498,AppleSupport,False,Mon Oct 09 02:55:30 +0000 2017,@318714 Send us a DM and we can look into this for you. https://t.co/GDrqU22YpT,834499,834500,834500
834499,318714,True,Mon Oct 09 04:00:06 +0000 2017,"@AppleSupport Sent DM, pls check thanks",,834498,834500
84213,134521,True,Thu Nov 30 05:55:21 +0000 2017,I was ending the podcast when my computer shut down and now it won't boot... So that's a lost podcast... And possibly a lost computer. FML!,84212,,84213
84212,134521,True,Thu Nov 30 06:59:21 +0000 2017,"Welp, this is what happens when i start in safe mode. https://t.co/8egl2YZHSA",84211,84213,84213
84211,134521,True,Thu Nov 30 07:01:15 +0000 2017,"And this is what happens when I try to start the computer in recovery mode or, well, any other mode. @AppleSupport https://t.co/XvnpDFGWjG",84210,84212,84213
84210,AppleSupport,False,Thu Nov 30 14:04:00 +0000 2017,"@134521 We're here to help. First, let's try an SMC reset: https://t.co/FYojVXHuwn If that doesn't help, DM us more info using the following link, including the model of computer and the version of the operating system, and we'll team up to get it running again. https://t.co/GDrqU22YpT",,84211,84213
84218,134523,True,Thu Nov 30 06:57:25 +0000 2017,Also shoutout to @115858 for this stupid iPhone glitch. How you gonna fuck up the letter i when it’s in the name of all your products and the operating system 🤦🏿‍♂️,84217,,84218
84217,134523,True,Thu Nov 30 06:58:46 +0000 2017,@115858 Also can @AppleSupport please tell me why my one year old iPhone is crapping out and always freezes or dies?!?! This shit didn’t happen when I️ had an Android..... 🤔,84216,84218,84218
84216,AppleSupport,False,Thu Nov 30 14:03:29 +0000 2017,@134523 We would love the opportunity to work with you today to get these issues corrected. Let's begin with finding out which iOS version you are running under Settings &gt; General &gt; About. DM us that version number here: https://t.co/GDrqU22YpT,,84217,84218
84257,134537,True,Thu Nov 30 05:46:31 +0000 2017,@AppleSupport is it normal for me to have to restart my Apple TV everyday to get it to work?,84256,,84257
84256,AppleSupport,False,Thu Nov 30 13:59:29 +0000 2017,"@134537 The Apple TV should not have to go through a daily restart. To look into the Apple TV, let’s get you in touch with our Apple TV pros. You can reach them here:  https://t.co/IBIY3vMgPj",,84257,84257
847709,321473,True,Mon Oct 09 02:39:05 +0000 2017,@AppleSupport Are there any issues with the App Store? Been trying to download two apps all morning.,847708,,847709
847708,AppleSupport,False,Mon Oct 09 03:11:51 +0000 2017,"@321473 You can check our system status at anytime here: https://t.co/7NVrDovSd8 Send us a DM, we'd like to help you with those downloads. https://t.co/GDrqU22YpT",847707,847709,847709
847707,321473,True,Mon Oct 09 03:17:28 +0000 2017,"@AppleSupport Finally got it working.  Had to do a hard reset on my phone.  Weird, but it's working! THANK YOU!",847706,847708,847709
847706,AppleSupport,False,Mon Oct 09 12:19:43 +0000 2017,@321473 Glad you got it to work. We're here if you have other questions.,,847707,847709
848285,321595,True,Fri Oct 20 12:22:34 +0000 2017,@115858 iPhone upgrade made my touchid stop working what’s the fix???,848284,,848285
848284,AppleSupport,False,Fri Oct 20 14:57:00 +0000 2017,@321595 Let's work together. Touch ID is a great feature we enjoy using. Can you provide us which iOS version is on your device?,,848285,848285
849516,321850,True,Mon Oct 09 04:33:47 +0000 2017,"Dear @AppleSupport, since the latest update my phone now dies at 25% (as in powers off). Please fix.Signed - human now tethered to a charger","849517,849515",,849516
849517,614401,True,Mon Oct 09 04:58:26 +0000 2017,@321850 @614402 @AppleSupport I haven't updated mine yet but it still does this. Started about a week ago :/,2077413,849516,849516
849515,AppleSupport,False,Mon Oct 09 13:13:31 +0000 2017,@321850 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,,849516,849516
2077413,AppleSupport,False,Mon Oct 09 13:16:32 +0000 2017,@614401 Let’s take a closer look at this issue with you. DM us which version of iOS you’re currently running on the iPhone to proceed. https://t.co/GDrqU22YpT,,849517,849516
849880,321937,True,Fri Oct 20 05:29:31 +0000 2017,"@AppleSupport Since iOS11, not able to open Notes app on iPad Air, drinking power like fish &amp; Arabic&amp;Urdu font can’t write Allah correctly😩",849879,,849880
849879,AppleSupport,False,Fri Oct 20 13:15:37 +0000 2017,"@321937 We'll help you get all that sorted. First, to verify, have you updated to iOS 11.0.3? If not, let's back up and do that first.",849878,849880,849880
849878,321937,True,Fri Oct 20 13:35:53 +0000 2017,"@AppleSupport Yes, have updated to iOS 11.0.3",849877,849879,849880
849877,AppleSupport,False,Fri Oct 20 15:14:01 +0000 2017,@321937 Thanks for confirming. Let's meet in DM and we'll continue from there. https://t.co/GDrqU22YpT,,849878,849880
849882,321938,True,Fri Oct 20 13:37:55 +0000 2017,@AppleSupport My Iphone keeps shutting itself and the apps down and sometimes it randomly turns itself out??? help,849881,,849882
849881,AppleSupport,False,Fri Oct 20 15:12:30 +0000 2017,@321938 We want to make sure your iPhone works the way you expect it to. Let's get paired up in DM to get started. https://t.co/GDrqU22YpT,,849882,849882
849932,321950,True,Fri Oct 20 13:15:51 +0000 2017,"@115858 
iOS 11 glitch...
Can you fix this?
iOS 11.0.2
Latest update https://t.co/qwvERCyVfp",849928,,849932
849928,AppleSupport,False,Fri Oct 20 15:08:26 +0000 2017,@321950 We're here for you. What iPad are you using?,"849929,849930,849931",849932,849932
849930,321950,True,Fri Oct 20 15:08:49 +0000 2017,"@AppleSupport Air, 16 GB, managed by my school",,849928,849932
849931,321950,True,Fri Oct 20 15:09:57 +0000 2017,@AppleSupport Does the same thing in vertical. You drag both the icons of the multitasking apps into schooner. Was fixed after second iOS 11...,,849928,849932
849929,321950,True,Fri Oct 20 15:10:17 +0000 2017,@AppleSupport ... and after new update does same thing. Also happens in vertical.,849933,849928,849932
849933,AppleSupport,False,Fri Oct 20 16:32:33 +0000 2017,@321950 OK. Let's meet in DM to continue. https://t.co/GDrqU22YpT,,849929,849932
849951,321954,True,Fri Oct 20 12:34:15 +0000 2017,@AppleSupport I got a 6s phone. Can we change this with 7 plus? I can give the difference,849949,,849951
849949,AppleSupport,False,Fri Oct 20 15:06:31 +0000 2017,@321954 We can get you to the right place. Find info on iPhone trade-up programs on your region here: https://t.co/1OpwRY51id,849950,849951,849951
849950,321954,True,Fri Oct 20 21:15:21 +0000 2017,@AppleSupport where should I meet in turkey,849952,849949,849951
849952,AppleSupport,False,Fri Oct 20 22:35:27 +0000 2017,@321954 You can use this website to find a nearby Apple Store for further assistance and details on that process: https://t.co/m3VXPZgbmD,,849950,849951
850008,321969,True,Fri Oct 20 03:53:22 +0000 2017,The number of times my #iPhone freezes everyday after updating to #iOS11 is ridiculous. Thinking about switching to #droid @AppleSupport ??,850007,,850008
850007,AppleSupport,False,Fri Oct 20 12:42:00 +0000 2017,@321969 We want to help. Which version of iOS 11 do you have installed?,850005,850008,850008
850005,321969,True,Fri Oct 20 12:51:44 +0000 2017,@AppleSupport 11.0.3,850003,850007,850008
850003,AppleSupport,False,Fri Oct 20 15:00:00 +0000 2017,@321969 Thanks. Which iPhone model do you own?,850004,850005,850008
850004,321969,True,Fri Oct 20 15:04:21 +0000 2017,@AppleSupport A1661,850006,850003,850008
850006,AppleSupport,False,Fri Oct 20 16:14:30 +0000 2017,"@321969 Thanks! Let us know in DM whether the freezing occurs with specific apps or services, please https://t.co/GDrqU22YpT",,850004,850008
851225,222893,True,Wed Oct 18 18:58:05 +0000 2017,@AppleSupport These both started at 100% and have been used consecutively. Look at that disparity! https://t.co/SrMNzTJRvr,851224,,851225
851224,AppleSupport,False,Wed Oct 18 19:21:35 +0000 2017,@222893 Let's work together in DM to investigate what's going on with your AirPods. https://t.co/GDrqU22YpT,,851225,851225
852981,322625,True,Fri Oct 20 14:00:23 +0000 2017,@AppleSupport can i ask something? why my iphone 6s has ghost touch issue since i updated it to ios 11.0.3 the parts is still original tho,852980,,852981
852980,AppleSupport,False,Fri Oct 20 15:33:44 +0000 2017,@322625 We'd like to look into this with you. Click the DM and we'll get started working together there. https://t.co/GDrqU22YpT,,852981,852981
852984,322626,True,Fri Oct 20 13:49:54 +0000 2017,@115858 facing sound problem wid my iPhone 7 during voice/video calls and even while playing videos (online/offline) since updated 4 iOS 11,852982,,852984
852982,AppleSupport,False,Fri Oct 20 15:33:00 +0000 2017,"@322626 We can take a look at your sound issues together.  Is this with the speaker, or headphones?  No sound at all, or poor quality?",852983,852984,852984
852983,322626,True,Sat Oct 21 13:34:20 +0000 2017,"@AppleSupport Issue is with speaker only, with headphones it’s fine.",852985,852982,852984
852985,AppleSupport,False,Sat Oct 21 18:19:33 +0000 2017,@322626 Thank you for keeping us updated. Please let us know if the steps in this article helps: https://t.co/LQfLtVi1GC,852986,852983,852984
852986,322626,True,Sun Oct 22 12:20:57 +0000 2017,@AppleSupport Nope.. issue remains unresolved...,852987,852985,852984
852987,AppleSupport,False,Sun Oct 22 15:19:32 +0000 2017,@322626 Thank you for letting us know. Please DM us and we can continue from there. https://t.co/GDrqU22YpT,,852986,852984
853177,322682,True,Mon Oct 09 09:49:23 +0000 2017,"@AppleSupport 
I received this suspicious e-mail. Is this an phishing email? https://t.co/rsAdOn7LwS",853175,,853177
853175,AppleSupport,False,Mon Oct 09 14:32:00 +0000 2017,@322682 That appears to be a phishing attempt. Here's how to handle it: https://t.co/LNMCdqt6fD,853176,853177,853177
853176,322682,True,Mon Oct 09 14:38:24 +0000 2017,@AppleSupport Thank you so much for your help.,,853175,853177
854538,322952,True,Fri Oct 20 14:32:24 +0000 2017,@AppleSupport hey im have a ongoing problem with my podcast app can you help me out,854536,,854538
854536,AppleSupport,False,Fri Oct 20 15:58:31 +0000 2017,"@322952 We’d be happy to lend a hand. What are you experiencing? Also, which device and version of iOS are you using?",854537,854538,854538
854537,322952,True,Fri Oct 20 16:11:41 +0000 2017,"@AppleSupport got an iphone 5s, running ios11 but had the problem on ios10 too. the podcast app will rewind to a certain point everytime i press pause",854539,854536,854538
854539,AppleSupport,False,Fri Oct 20 17:33:00 +0000 2017,@322952 Got it. Please meet us in DM to continue. https://t.co/GDrqU22YpT,,854537,854538
854549,322953,True,Fri Oct 20 14:45:59 +0000 2017,@AppleSupport i preordered niall horans new album before it was released and now its saying that i have to pay for it again,854546,,854549
854546,AppleSupport,False,Fri Oct 20 15:57:00 +0000 2017,@322953 Are you able to download the album from your purchase history? Let us know and we'll help out.,"854547,854548",854549,854549
854548,322953,True,Fri Oct 20 16:53:55 +0000 2017,@AppleSupport no it only shows the three songs that were already released before the album came out when i preordered it,,854546,854549
854547,322953,True,Fri Oct 20 16:55:51 +0000 2017,@AppleSupport  https://t.co/8tS1A4U9fn,854550,854546,854549
854550,AppleSupport,False,Fri Oct 20 18:08:25 +0000 2017,@322953 We want to get you in the right direction. Reach out to our iTunes department at this link:  https://t.co/SDIe7UiyJN,,854547,854549
854554,322954,True,Fri Oct 20 07:55:46 +0000 2017,@AppleSupport should my watch randomly do this? https://t.co/Ee5eWjkFDc,854553,,854554
854553,AppleSupport,False,Fri Oct 20 13:49:03 +0000 2017,"@322954 That's odd, but we're here to help! Which watchOS is it running? Have you restarted it since it began? Let us know in DM. https://t.co/GDrqU22YpT",854552,854554,854554
854552,322954,True,Fri Oct 20 14:34:58 +0000 2017,@AppleSupport WatchOS 4. But it’s ok I’ve just bought a series 3 😀,854551,854553,854554
854551,AppleSupport,False,Fri Oct 20 15:55:33 +0000 2017,@322954 We've got your DM and will continue with you there. Thank you! Be on the lookout for our reply.,,854552,854554
854582,322962,True,Fri Oct 20 04:35:38 +0000 2017,Ive been stuck on the same screen for 3 hours with no progress trying to update my iphone. Who the hell can help me?! @AppleSupport @115858,854580,,854582
854580,AppleSupport,False,Fri Oct 20 13:00:38 +0000 2017,@322962 We're here for you. Tell us how you were updating your device. Was it through iTunes or your Settings app?,"854581,854579",854582,854582
854581,322962,True,Fri Oct 20 14:29:08 +0000 2017,@AppleSupport the settings app,,854580,854582
854579,322962,True,Fri Oct 20 14:29:31 +0000 2017,@AppleSupport and its now been over 12 hours stuck on the same screen,854578,854580,854582
854578,AppleSupport,False,Fri Oct 20 15:52:38 +0000 2017,@322962 We'd like to assist. Let us know if you're attempting to update though iTunes on a computer or Settings on the device?,,854579,854582
855394,323150,True,Fri Oct 13 08:23:35 +0000 2017,@AppleSupport @115858 @216188 https://t.co/8MhtcgFAKU,855393,,855394
855393,AppleSupport,False,Fri Oct 13 13:43:07 +0000 2017,@323150 Great catch on this phishing attempt. Reach out to your carrier to report these types of text messages.,,855394,855394
855426,323158,True,Fri Oct 13 08:00:11 +0000 2017,.@115858 @AppleSupport one of the worst updates ever - what’s going on with our iPhones???,855424,,855426
855424,AppleSupport,False,Fri Oct 13 13:37:00 +0000 2017,@323158 We're here for you. What issue does the iPhone experience? Which update did you notice the issue with first?,855425,855426,855426
855425,323158,True,Fri Oct 13 23:14:12 +0000 2017,@AppleSupport iOS11. Apps are just dropping out or freezing. The design &amp; operation of screen when you swipe up is really bad - hard to get into music.,855427,855424,855426
855427,AppleSupport,False,Fri Oct 13 23:38:26 +0000 2017,@323158 We have released 11.0.3. Make sure you have a backup and then go ahead and get your iPhone updated: https://t.co/80YRnjDFDk,855428,855425,855426
855428,323158,True,Fri Oct 13 23:52:04 +0000 2017,@AppleSupport I may have got number wrong - done the latest. Msgs re no storage but have upgraded there too. Texts not working either.,855429,855427,855426
855429,AppleSupport,False,Sat Oct 14 00:23:53 +0000 2017,@323158 Let us help you get this sorted out. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT,,855428,855426
856160,323313,True,Fri Oct 20 11:46:19 +0000 2017,"wtf is wrong w/ itunes, I’ve been waiting for a song to download for over two weeks now 🤦🏼‍♀️ @115858",856159,,856160
856159,AppleSupport,False,Fri Oct 20 14:45:35 +0000 2017,@323313 We're happy to help with your download. Are you receiving any error messages when trying to download the song?,856157,856160,856160
856157,323313,True,Fri Oct 20 14:53:44 +0000 2017,@AppleSupport Nah they just not downloading it’ll act like it is then it doesn’t complete downloading,856155,856159,856160
856155,AppleSupport,False,Fri Oct 20 16:01:01 +0000 2017,@323313 Got it. Can you tell us which device this is happening on?,856156,856157,856160
856156,323313,True,Fri Oct 20 16:56:03 +0000 2017,@AppleSupport My phone,856158,856155,856160
856158,AppleSupport,False,Fri Oct 20 18:09:33 +0000 2017,@323313 Are you able to download the content if connected to a different Wi-Fi network or cellular data?,,856156,856160
857923,323728,True,Fri Oct 20 15:40:57 +0000 2017,"@115858 @AppleSupport iOS 11 a big disaster. Phone gets hanged, automatically shuts down suddenly Bluetooth switch on suddenly.",857920,,857923
857920,AppleSupport,False,Fri Oct 20 16:54:31 +0000 2017,@323728 We'd like to learn more about what's going on. Which iPhone and which exact version of iOS 11 are you using?,"857921,857922",857923,857923
857921,323728,True,Sat Oct 21 07:49:24 +0000 2017,@AppleSupport I’m using iPhone 7 256 GB and it’s a total disaster and very upset with it. https://t.co/Iwz3L7Q3X3,857924,857920,857923
857922,323728,True,Sat Oct 21 14:06:45 +0000 2017,@AppleSupport Very disappointed with ur latest offering been ur loyal iPhone user since iPhone 3 and today very upset with the way things are going around,,857920,857923
857924,AppleSupport,False,Sat Oct 21 16:25:01 +0000 2017,"@323728 That certainly isn't the experience we want you to have. Meet us in DM, so we can work together on a solution. https://t.co/GDrqU22YpT","857925,857926",857921,857923
857926,323728,True,Sun Oct 22 06:07:06 +0000 2017,@AppleSupport It’s not me alone who face the issues. I’m sure many having the same problem since iOS 11 update. U pls have it checked once more. Thanks !!,,857924,857923
857925,323728,True,Sun Oct 22 06:26:27 +0000 2017,@AppleSupport Have ur dm checked thanks,,857924,857923
858926,323933,True,Fri Oct 13 10:06:01 +0000 2017,"Uh, hey @AppleSupport my iphone 8 plus won't turn on. I plugged it in when I went to bed and I can't get it to turn on now. -______-",858924,,858926
858924,AppleSupport,False,Fri Oct 13 14:07:00 +0000 2017,"@323933 Let’s work together to get your iPhone up and running.  Reference this first. https://t.co/8MvHMFZ83h
Let us know if it comes on.",858925,858926,858926
858925,323933,True,Fri Oct 13 14:10:38 +0000 2017,@AppleSupport I’d done this like 10 times but I did it again just to be sure and it worked 🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻,858927,858924,858926
858927,AppleSupport,False,Fri Oct 13 15:08:00 +0000 2017,@323933 Great! We're glad to hear it's working again for you. DM us if the issue happens again so we can help. https://t.co/GDrqU22YpT,,858925,858926
859763,313545,True,Fri Oct 13 01:45:40 +0000 2017,Qué pasa con iCloud Drive? Los archivos no cargan por un “error desconocido” @115858,859762,,859763
859762,AppleSupport,False,Fri Oct 13 02:06:00 +0000 2017,@313545 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,859761,859763,859763
859761,313545,True,Fri Oct 13 11:46:44 +0000 2017,"@AppleSupport Yes, I got the message. Thank you. but I can not solve the problem.",859759,859762,859763
859759,AppleSupport,False,Fri Oct 13 14:25:29 +0000 2017,@313545 What issue are you having?  We would like to assist if possible.,859760,859761,859763
859760,313545,True,Fri Oct 13 18:08:14 +0000 2017,@AppleSupport I'll send you a DM,,859759,859763
860030,324196,True,Mon Oct 09 15:07:20 +0000 2017,"My keyboard is still soooo slow, even with the iOS 11.02 😐@AppleSupport helppp!","860031,860029",,860030
860029,AppleSupport,False,Mon Oct 09 16:47:00 +0000 2017,"@324196 We understand the inconveninece of your device moving slowly, and we're happy to help. What device are you using?",,860030,860030
860031,324196,True,Mon Oct 09 16:52:20 +0000 2017,@AppleSupport 5s,2079455,860030,860030
2079455,AppleSupport,False,Mon Oct 09 19:03:41 +0000 2017,@324196 Have you tried restarting the device and checking again?  Here’s how: https://t.co/d59djUbfjV  Send us a DM with further questions. https://t.co/GDrqU22YpT,,860031,860030
862738,309317,True,Fri Oct 13 05:31:10 +0000 2017,@AppleSupport why can’t I control music from the Control Centre when my phone is locked since ios11?,862737,,862738
862737,AppleSupport,False,Fri Oct 13 13:09:30 +0000 2017,@309317 Let's look in to this together. Does this happen with the Music app or which app are you using for listening to music?,862735,862738,862738
862735,309317,True,Fri Oct 13 13:11:52 +0000 2017,"@AppleSupport It’s with Apple Music, when the screen is locked and I’m listening using Bluetooth (Beats X earphones)",862733,862737,862738
862733,AppleSupport,False,Fri Oct 13 14:51:36 +0000 2017,"@309317 OK, thank you. Does the same happen without using a Bluetooth device? Which iOS 11 version is installed?",862734,862735,862738
862734,309317,True,Fri Oct 13 14:55:02 +0000 2017,@AppleSupport Am in 11.0.3. Doesn’t happen with Apple headphones plugged in using the jack attachment (iPhone 7+),862736,862733,862738
862736,AppleSupport,False,Fri Oct 13 15:40:34 +0000 2017,"@309317 OK, thank you. Let's restart both the Beats and your iPhone, then try again. DM us if you still have the same issue. https://t.co/GDrqU22YpT",,862734,862738
862785,324867,True,Fri Oct 13 12:21:01 +0000 2017,@AppleSupport I want to be able to easily turn off wifi and bluetooth,862783,,862785
862783,AppleSupport,False,Fri Oct 13 14:47:30 +0000 2017,"@324867 We can help out. Tell us, which device are you using?",862784,862785,862785
862784,324867,True,Fri Oct 13 15:04:32 +0000 2017,@AppleSupport Iphone 6s and iPad,862786,862783,862785
862786,AppleSupport,False,Fri Oct 13 15:35:01 +0000 2017,@324867 Which version of iOS are you using on those devices?,862787,862784,862785
862787,324867,True,Fri Oct 13 17:55:39 +0000 2017,"@AppleSupport 11.0.3 iphone
Previous for iPad",862788,862786,862785
862788,AppleSupport,False,Fri Oct 13 18:06:26 +0000 2017,@324867 This link has steps on how to turn off Bluetooth and Wi-Fi on your devices: https://t.co/G7BHuQnDS6 DM us with questions. https://t.co/GDrqU22YpT,862789,862787,862785
862789,324867,True,Sat Oct 14 07:43:14 +0000 2017,@AppleSupport 😒 I knew that already,,862788,862785
864870,325402,True,Mon Oct 09 17:06:48 +0000 2017,Next Update improve Screen Recording abd Live Photo screenshots when I’m FaceTime because mine aren’t saving! @115858 @AppleSupport,864869,,864870
864869,AppleSupport,False,Mon Oct 09 18:19:00 +0000 2017,@325402 They should be saving! Send us a DM and we'll work with you to get that working. https://t.co/GDrqU22YpT,,864870,864870
867489,325987,True,Fri Oct 20 16:52:12 +0000 2017,@115858 my 7+ is running fucking awful. Please stop wrecking old phones. At least with loyal customers. Cause this honestly makes me mad,867487,,867489
867487,AppleSupport,False,Fri Oct 20 18:07:25 +0000 2017,@325987 We can help you get your iPhone working as expected. Can you tell us which iOS version you are currently using please?,867488,867489,867489
867488,325987,True,Fri Oct 20 19:14:25 +0000 2017,@AppleSupport Ugh. The newest one! I have no fresh updates!,867490,867487,867489
867490,AppleSupport,False,Fri Oct 20 20:31:29 +0000 2017,@325987 Let's take a closer look. Let us know the behaviors you're experiencing and we can go from there.,"867491,867492,867493",867488,867489
867492,325987,True,Fri Oct 20 22:23:46 +0000 2017,"@AppleSupport It lags everywhere. Like snap chat taking a video or loading a web page, opening a game. It crashes.",,867490,867489
867491,325987,True,Fri Oct 20 22:24:14 +0000 2017,@AppleSupport I restarted my phone and it sat on the Apple screen for 8 minutes. No drop damage. No water damage no clue,,867490,867489
867493,325987,True,Fri Oct 20 22:24:49 +0000 2017,@AppleSupport I used to poo poo when ppl said you guys slowed phones when new ones came out but my phone behavior last two weeks got me suspicious!!!,867494,867490,867489
867494,AppleSupport,False,Fri Oct 20 23:48:30 +0000 2017,"@325987 Since updating iOS, have you also fully updated your apps? If so, please DM us and we can go from there. https://t.co/GDrqU22YpT",,867493,867489
868182,326134,True,Fri Oct 13 14:39:59 +0000 2017,@115858 How many updates will it take to fix the problem?My iphone7 is already updated to 11.0.3 and still freezing every time I open my apps,868181,,868182
868181,AppleSupport,False,Fri Oct 13 15:29:32 +0000 2017,@326134 We'd like to look into this with you. Reach out via DM using the link below. https://t.co/GDrqU22YpT,,868182,868182
870318,326641,True,Fri Oct 13 15:02:52 +0000 2017,"Totally going to have to return / hopefully replace my AirPods…battery issue makes them unusable

// @AppleSupport",870317,,870318
870317,AppleSupport,False,Fri Oct 13 15:35:36 +0000 2017,@326641 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,870318,870318
87063,135058,True,Thu Nov 30 09:02:33 +0000 2017,"Что-то statusbar уехал (

@AppleSupport, is it a bug or feature? https://t.co/CPqHI7wTUb","87065,87061",,87063
87061,AppleSupport,False,Thu Nov 30 14:30:00 +0000 2017,"@135058 Hey, we'd like to learn some more information on what's going on so that we can help. Send us a DM with the exact iOS version currently installed, and we'll go from there. https://t.co/GDrqU22YpT",87062,87063,87063
87062,135058,True,Thu Nov 30 20:31:53 +0000 2017,"@AppleSupport Thanks for taking attention on this matter. I’m not sure if this is a bug actually, but UI looks strange. I mean when I swipe to Control Center then StatusBar moves down. Why so? It’d be better to stay in it’s new home…",87064,87061,87063
87064,AppleSupport,False,Thu Nov 30 20:40:54 +0000 2017,"@135058 That is expected behavior with the Control Center and the status bar. However, we can help get you to the right place to make your suggestion about that. Provide your feedback here:  https://t.co/eTPVYVFyd8",,87062,87063
871284,326854,True,Fri Oct 20 18:22:56 +0000 2017,"@AppleSupport, depois da atualização do IOS meu iPhone 6S só serve pra suporte de porta #chatiada",871283,,871284
871283,326854,True,Fri Oct 20 18:53:47 +0000 2017,@AppleSupport só queria deixar aqui registrado o inferno que vocês transformaram a minha vida. E olha que eu cubro #AFazendaNovaChance,871281,871284,871284
871281,326854,True,Fri Oct 20 19:03:15 +0000 2017,"@AppleSupport tô encalhada, só pego boy lixo, minha gata morreu. E, MESMO ASSIM, a atualização do IOS continua sendo a pior coisa da minha vida @115858","871280,871282",871283,871284
871280,AppleSupport,False,Fri Oct 20 20:15:40 +0000 2017,"@326854 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",,871281,871284
87144,135068,True,Thu Nov 30 08:33:56 +0000 2017,"Help! Is there anyone who can tell me what the problem with my 2011 @115858 #MacBook Pro is? Can this be repaired, or is this really the end..? 
#feelingdesperate #apple #macbookpro @5165 https://t.co/tR9xqvJ2Y3",87143,,87144
